Time,Right sensor values,Left sensor values,Grip Position,Robot State,Robot joint positions
2022-01-07 10:59:22.098363,0.07392156862745097,0.34117647058823525,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.107590,0.07392156862745097,0.34117647058823525,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.116464,0.07392156862745097,0.5003921568627451,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.124542,0.07392156862745097,0.5003921568627451,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.138596,0.07392156862745097,0.5003921568627451,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.144623,0.07392156862745097,0.5458823529411765,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.153874,0.07392156862745097,0.7221568627450979,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.161703,0.07392156862745097,0.7221568627450979,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.171533,0.07392156862745097,0.7221568627450979,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.181826,0.07392156862745097,0.6880392156862745,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.190136,0.07392156862745097,0.6880392156862745,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.204647,0.07392156862745097,0.6880392156862745,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.217717,0.07392156862745097,0.642549019607843,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.223933,0.07392156862745097,0.642549019607843,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.235038,0.07392156862745097,0.642549019607843,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.244723,0.07392156862745097,0.642549019607843,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.255565,0.07392156862745097,0.35823529411764704,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.271528,0.07392156862745097,0.35823529411764704,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.277831,0.07392156862745097,0.35823529411764704,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.285024,0.07392156862745097,0.47196078431372546,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.299299,0.07392156862745097,0.47196078431372546,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.306427,0.07392156862745097,0.47196078431372546,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.313070,0.07392156862745097,0.47196078431372546,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.324024,0.07392156862745097,0.7278431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.332021,0.07392156862745097,0.7278431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.346242,0.07392156862745097,0.7278431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.353236,0.07392156862745097,0.4378431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.364168,0.07392156862745097,0.4378431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.373994,0.07392156862745097,0.4378431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.379802,0.07392156862745097,0.4378431372549019,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.389985,0.07392156862745097,0.648235294117647,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.405457,0.07392156862745097,0.648235294117647,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.414196,0.07392156862745097,0.648235294117647,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.425632,0.07392156862745097,0.648235294117647,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.433694,0.07392156862745097,0.3752941176470588,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.443617,0.07392156862745097,0.3752941176470588,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.454869,0.07392156862745097,0.3752941176470588,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.462253,0.07392156862745097,0.5458823529411765,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.476963,0.07392156862745097,0.5458823529411765,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.485136,0.07392156862745097,0.5458823529411765,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.495543,0.07392156862745097,0.6539215686274509,0,0,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.511358,0.07392156862745097,0.6539215686274509,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.519831,0.07392156862745097,0.6539215686274509,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.527312,0.07392156862745097,0.6539215686274509,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.541936,0.07392156862745097,0.2956862745098039,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.548695,0.03980392156862745,0.2956862745098039,0,gripper set,"[97.6459, -1.741188, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.557952,0.03980392156862745,0.2956862745098039,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.571776,0.03980392156862745,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
2022-01-07 10:59:22.582600,0.0,0.0,0,gripper set,"[97.6459, -1.740832, 114.6326, -23.48555, 89.83, 98.19055]"
